LocationAbbr,"Deaths per 100,000",Gender,Race/Ethnicity
PA,239.6,Overall,Asian and Pacific Islander
PA,167.8,Overall,Asian and Pacific Islander
PA,118.3,Overall,Asian and Pacific Islander
PA,141.5,Overall,Asian and Pacific Islander
PA,129.8,Overall,Asian and Pacific Islander
PA,328.3,Overall,Asian and Pacific Islander
PA,517.5,Overall,Asian and Pacific Islander
PA,139.0,Overall,Asian and Pacific Islander
PA,137.2,Overall,Asian and Pacific Islander
PA,157.5,Overall,Asian and Pacific Islander
PA,128.8,Overall,Asian and Pacific Islander
PA,143.3,Overall,Asian and Pacific Islander
PA,162.9,Overall,Asian and Pacific Islander
PA,106.2,Overall,Asian and Pacific Islander
PA,132.9,Overall,Asian and Pacific Islander
PA,135.7,Overall,Asian and Pacific Islander
PA,278.3,Overall,Asian and Pacific Islander
PA,127.3,Overall,Asian and Pacific Islander
PA,220.8,Overall,Asian and Pacific Islander
PA,181.5,Overall,Asian and Pacific Islander
PA,111.4,Overall,Asian and Pacific Islander
PA,173.1,Overall,Asian and Pacific Islander
PA,285.1,Overall,Asian and Pacific Islander
PA,212.6,Overall,Asian and Pacific Islander
PA,139.0,Overall,American Indian and Alaskan Native
PA,596.5,Overall,American Indian and Alaskan Native
PA,138.0,Overall,American Indian and Alaskan Native
PA,167.2,Overall,Asian and Pacific Islander
PA,493.2,Overall,American Indian and Alaskan Native
PA,167.2,Overall,Asian and Pacific Islander
SD,292.5,Overall,White
PA,341.6,Overall,White
PA,167.2,Overall,Asian and Pacific Islander
PA,109.7,Overall,American Indian and Alaskan Native
US,177.9,Overall,Asian and Pacific Islander
US,177.9,Overall,Asian and Pacific Islander
RI,298.9,Overall,White
RI,327.6,Overall,White
RI,306.8,Overall,White
RI,350.4,Overall,White
RI,287.2,Overall,White
RI,264.5,Overall,Black
RI,225.4,Overall,Black
RI,461.1,Overall,Black
RI,239.5,Overall,Black
RI,283.8,Overall,Black
RI,163.6,Overall,Hispanic
RI,161.6,Overall,Hispanic
RI,148.5,Overall,Hispanic
RI,165.6,Overall,Hispanic
RI,173.1,Overall,Hispanic
RI,309.4,Overall,Asian and Pacific Islander
RI,174.6,Overall,Asian and Pacific Islander
RI,186.9,Overall,Asian and Pacific Islander
RI,158.2,Overall,Asian and Pacific Islander
RI,190.6,Overall,Asian and Pacific Islander
RI,309.4,Overall,Asian and Pacific Islander
RI,174.6,Overall,Asian and Pacific Islander
RI,186.9,Overall,Asian and Pacific Islander
RI,158.2,Overall,Asian and Pacific Islander
RI,190.6,Overall,Asian and Pacific Islander
RI,309.4,Overall,Asian and Pacific Islander
RI,174.6,Overall,Asian and Pacific Islander
RI,186.9,Overall,Asian and Pacific Islander
RI,158.2,Overall,Asian and Pacific Islander
RI,190.6,Overall,Asian and Pacific Islander
RI,281.1,Overall,American Indian and Alaskan Native
RI,166.2,Overall,American Indian and Alaskan Native
RI,327.7,Overall,White
RI,243.5,Overall,Black
RI,165.0,Overall,Hispanic
RI,179.4,Overall,Asian and Pacific Islander
RI,179.4,Overall,Asian and Pacific Islander
RI,179.4,Overall,Asian and Pacific Islander
RI,271.2,Overall,American Indian and Alaskan Native
SC,298.5,Overall,White
SC,340.5,Overall,White
SC,469.2,Overall,White
SC,315.9,Overall,White
SC,311.7,Overall,White
SC,421.0,Overall,White
SC,206.1,Overall,White
SC,305.9,Overall,White
SC,334.3,Overall,White
SC,241.7,Overall,White
SC,461.6,Overall,White
SC,408.0,Overall,White
SC,456.7,Overall,White
SC,362.9,Overall,White
SC,365.1,Overall,White
SC,510.2,Overall,White
SC,482.7,Overall,White
SC,291.6,Overall,White
SC,337.1,Overall,White
SC,378.2,Overall,White
SC,483.0,Overall,White
SC,350.0,Overall,White
SC,277.1,Overall,White
SC,321.8,Overall,White
SC,384.6,Overall,White
SC,377.8,Overall,White
SC,320.8,Overall,White
SC,338.7,Overall,White
SC,366.4,Overall,White
SC,366.3,Overall,White
SC,417.7,Overall,White
SC,331.2,Overall,White
SC,281.3,Overall,White
SC,470.5,Overall,White
SC,636.0,Overall,White
SC,340.0,Overall,White
SC,366.7,Overall,White
SC,347.3,Overall,White
SC,384.4,Overall,White
SC,323.6,Overall,White
SC,333.4,Overall,White
SC,371.5,Overall,White
SC,369.4,Overall,White
SC,528.6,Overall,White
SC,442.4,Overall,White
SC,301.2,Overall,White
SC,374.9,Overall,Black
SC,387.1,Overall,Black
SC,463.3,Overall,Black
SC,368.2,Overall,Black
SC,379.4,Overall,Black
SC,429.8,Overall,Black
SC,342.5,Overall,Black
SC,343.2,Overall,Black
SC,387.1,Overall,Black
SC,371.3,Overall,Black
SC,540.6,Overall,Black
SC,526.1,Overall,Black
SC,417.7,Overall,Black
SC,382.3,Overall,Black
SC,420.4,Overall,Black
SC,622.5,Overall,Black
SC,555.5,Overall,Black
SC,364.3,Overall,Black
SC,403.4,Overall,Black
SC,539.9,Overall,Black
SC,498.8,Overall,Black
SC,365.9,Overall,Black
SC,376.2,Overall,Black
SC,392.0,Overall,Black
SC,420.8,Overall,Black
SC,460.0,Overall,Black
SC,457.9,Overall,Black
SC,381.2,Overall,Black
SC,586.8,Overall,Black
SC,386.6,Overall,Black
SC,429.4,Overall,Black
SC,350.5,Overall,Black
SC,362.1,Overall,Black
SC,538.7,Overall,Black
SC,750.0,Overall,Black
SC,432.5,Overall,Black
SC,393.7,Overall,Black
SC,339.1,Overall,Black
SC,395.3,Overall,Black
SC,363.4,Overall,Black
SC,421.3,Overall,Black
SC,414.9,Overall,Black
SC,444.5,Overall,Black
SC,462.0,Overall,Black
SC,435.9,Overall,Black
SC,319.3,Overall,Black
SC,156.6,Overall,Hispanic
SC,75.9,Overall,Hispanic
SC,142.2,Overall,Hispanic
SC,119.8,Overall,Hispanic
SC,183.6,Overall,Hispanic
SC,234.5,Overall,Hispanic
SC,194.8,Overall,Hispanic
SC,174.6,Overall,Hispanic
SC,72.6,Overall,Hispanic
SC,49.9,Overall,Hispanic
SC,210.4,Overall,Hispanic
SC,179.6,Overall,Hispanic
SC,87.3,Overall,Hispanic
SC,155.2,Overall,Hispanic
SC,410.3,Overall,Hispanic
SC,119.1,Overall,Hispanic
SC,243.9,Overall,Hispanic
SC,225.2,Overall,Hispanic
SC,149.8,Overall,Hispanic
SC,213.6,Overall,Hispanic
SC,426.5,Overall,Hispanic
SC,88.0,Overall,Hispanic
SC,77.2,Overall,Hispanic
SC,71.4,Overall,Hispanic
SC,113.8,Overall,Hispanic
SC,138.4,Overall,Hispanic
SC,411.7,Overall,Hispanic
SC,269.7,Overall,Hispanic
SC,234.9,Overall,Hispanic
SC,84.1,Overall,Hispanic
SC,108.3,Overall,Hispanic
SC,125.6,Overall,Hispanic
SC,90.5,Overall,Hispanic
SC,222.3,Overall,Hispanic
SC,149.7,Overall,Hispanic
SC,166.3,Overall,Hispanic
SC,100.4,Overall,Hispanic
SC,122.9,Overall,Hispanic
SC,122.1,Overall,Hispanic
SC,78.2,Overall,Hispanic
SC,234.3,Overall,Hispanic
SC,86.2,Overall,Hispanic
SC,117.2,Overall,Asian and Pacific Islander
SC,241.3,Overall,Asian and Pacific Islander
SC,222.9,Overall,Asian and Pacific Islander
SC,90.9,Overall,Asian and Pacific Islander
SC,171.4,Overall,Asian and Pacific Islander
SC,232.0,Overall,Asian and Pacific Islander
SC,164.4,Overall,Asian and Pacific Islander
SC,150.6,Overall,Asian and Pacific Islander
SC,59.4,Overall,Asian and Pacific Islander
SC,169.7,Overall,Asian and Pacific Islander
SC,147.7,Overall,Asian and Pacific Islander
SC,169.3,Overall,Asian and Pacific Islander
SC,96.9,Overall,Asian and Pacific Islander
SC,248.8,Overall,Asian and Pacific Islander
SC,131.3,Overall,Asian and Pacific Islander
SC,140.8,Overall,Asian and Pacific Islander
SC,161.5,Overall,Asian and Pacific Islander
SC,126.9,Overall,Asian and Pacific Islander
SC,192.4,Overall,Asian and Pacific Islander
SC,174.4,Overall,Asian and Pacific Islander
SC,171.6,Overall,Asian and Pacific Islander
SC,146.3,Overall,Asian and Pacific Islander
SC,178.9,Overall,Asian and Pacific Islander
SC,124.3,Overall,Asian and Pacific Islander
SC,168.5,Overall,Asian and Pacific Islander
SC,250.1,Overall,Asian and Pacific Islander
SC,112.0,Overall,Asian and Pacific Islander
SC,119.6,Overall,Asian and Pacific Islander
SC,156.3,Overall,Asian and Pacific Islander
SC,156.5,Overall,Asian and Pacific Islander
SC,117.2,Overall,Asian and Pacific Islander
SC,241.3,Overall,Asian and Pacific Islander
SC,222.9,Overall,Asian and Pacific Islander
SC,90.9,Overall,Asian and Pacific Islander
SC,171.4,Overall,Asian and Pacific Islander
SC,232.0,Overall,Asian and Pacific Islander
SC,164.4,Overall,Asian and Pacific Islander
SC,150.6,Overall,Asian and Pacific Islander
SC,59.4,Overall,Asian and Pacific Islander
SC,169.7,Overall,Asian and Pacific Islander
SC,147.7,Overall,Asian and Pacific Islander
SC,169.3,Overall,Asian and Pacific Islander
SC,96.9,Overall,Asian and Pacific Islander
SC,248.8,Overall,Asian and Pacific Islander
SC,131.3,Overall,Asian and Pacific Islander
SC,140.8,Overall,Asian and Pacific Islander
SC,161.5,Overall,Asian and Pacific Islander
SC,126.9,Overall,Asian and Pacific Islander
SC,192.4,Overall,Asian and Pacific Islander
SC,174.4,Overall,Asian and Pacific Islander
SC,171.6,Overall,Asian and Pacific Islander
SC,146.3,Overall,Asian and Pacific Islander
SC,178.9,Overall,Asian and Pacific Islander
SC,124.3,Overall,Asian and Pacific Islander
SC,168.5,Overall,Asian and Pacific Islander
SC,250.1,Overall,Asian and Pacific Islander
SC,112.0,Overall,Asian and Pacific Islander
SC,119.6,Overall,Asian and Pacific Islander
SC,156.3,Overall,Asian and Pacific Islander
SC,156.5,Overall,Asian and Pacific Islander
SC,117.2,Overall,Asian and Pacific Islander
SC,241.3,Overall,Asian and Pacific Islander
SC,222.9,Overall,Asian and Pacific Islander
SC,90.9,Overall,Asian and Pacific Islander
SC,171.4,Overall,Asian and Pacific Islander
SC,232.0,Overall,Asian and Pacific Islander
SC,164.4,Overall,Asian and Pacific Islander
SC,150.6,Overall,Asian and Pacific Islander
SC,59.4,Overall,Asian and Pacific Islander
SC,169.7,Overall,Asian and Pacific Islander
SC,147.7,Overall,Asian and Pacific Islander
SC,169.3,Overall,Asian and Pacific Islander
SC,96.9,Overall,Asian and Pacific Islander
SC,248.8,Overall,Asian and Pacific Islander
SC,131.3,Overall,Asian and Pacific Islander
SC,140.8,Overall,Asian and Pacific Islander
SC,161.5,Overall,Asian and Pacific Islander
SC,126.9,Overall,Asian and Pacific Islander
SC,192.4,Overall,Asian and Pacific Islander
SC,174.4,Overall,Asian and Pacific Islander
SC,171.6,Overall,Asian and Pacific Islander
SC,146.3,Overall,Asian and Pacific Islander
SC,178.9,Overall,Asian and Pacific Islander
SC,124.3,Overall,Asian and Pacific Islander
SC,168.5,Overall,Asian and Pacific Islander
SC,250.1,Overall,Asian and Pacific Islander
SC,112.0,Overall,Asian and Pacific Islander
SC,119.6,Overall,Asian and Pacific Islander
SC,156.3,Overall,Asian and Pacific Islander
SC,156.5,Overall,Asian and Pacific Islander
SC,353.2,Overall,American Indian and Alaskan Native
SC,369.9,Overall,American Indian and Alaskan Native
SC,351.7,Overall,American Indian and Alaskan Native
SC,140.5,Overall,American Indian and Alaskan Native
SC,426.3,Overall,American Indian and Alaskan Native
SC,217.3,Overall,American Indian and Alaskan Native
SC,579.7,Overall,American Indian and Alaskan Native
SC,333.4,Overall,American Indian and Alaskan Native
SC,278.0,Overall,American Indian and Alaskan Native
SC,335.3,Overall,White
SC,412.4,Overall,Black
SC,143.5,Overall,Hispanic
SC,155.5,Overall,Asian and Pacific Islander
SC,155.5,Overall,Asian and Pacific Islander
SC,155.5,Overall,Asian and Pacific Islander
SC,173.2,Overall,American Indian and Alaskan Native
SD,324.7,Overall,White
SD,295.0,Overall,White
SD,305.6,Overall,White
SD,293.2,Overall,White
SD,280.5,Overall,White
SD,316.7,Overall,White
SD,297.9,Overall,White
SD,265.6,Overall,White
SD,361.0,Overall,White
SD,316.9,Overall,White
SD,294.7,Overall,White
SD,300.8,Overall,White
SD,418.7,Overall,White
SD,293.8,Overall,White
SD,270.5,Overall,White
SD,247.9,Overall,White
SD,343.3,Overall,White
SD,304.1,Overall,White
SD,283.2,Overall,White
SD,258.6,Overall,White
SD,337.2,Overall,White
SD,308.2,Overall,White
SD,420.5,Overall,White
SD,301.8,Overall,White
SD,296.9,Overall,White
SD,317.8,Overall,White
SD,272.9,Overall,White
SD,298.3,Overall,White
SD,295.9,Overall,White
SD,360.4,Overall,White
SD,317.5,Overall,White
SD,226.1,Overall,White
SD,327.5,Overall,White
SD,240.6,Overall,White
SD,276.0,Overall,White
SD,279.5,Overall,White
SD,235.9,Overall,White
SD,292.1,Overall,White
SD,285.4,Overall,White
SD,282.2,Overall,White
SD,201.9,Overall,White
SD,267.4,Overall,White
SD,289.0,Overall,White
SD,321.2,Overall,White
SD,299.7,Overall,White
SD,284.8,Overall,White
SD,284.6,Overall,White
SD,312.0,Overall,White
SD,277.4,Overall,White
SD,275.0,Overall,White
SD,276.6,Overall,White
SD,292.9,Overall,White
SD,260.0,Overall,White
SD,286.8,Overall,White
SD,339.3,Overall,White
SD,292.3,Overall,White
SD,301.1,Overall,White
SD,234.1,Overall,White
SD,225.2,Overall,White
SD,282.9,Overall,White
SD,302.1,Overall,White
SD,288.5,Overall,White
SD,319.0,Overall,White
SD,282.9,Overall,White
SD,312.0,Overall,White
SD,275.0,Overall,White
SD,74.1,Overall,Hispanic
SD,305.8,Overall,American Indian and Alaskan Native
SD,347.8,Overall,American Indian and Alaskan Native
SD,374.2,Overall,American Indian and Alaskan Native
SD,855.6,Overall,American Indian and Alaskan Native
SD,393.9,Overall,American Indian and Alaskan Native
SD,700.4,Overall,American Indian and Alaskan Native
SD,536.3,Overall,American Indian and Alaskan Native
SD,329.2,Overall,American Indian and Alaskan Native
SD,594.5,Overall,American Indian and Alaskan Native
SD,382.7,Overall,American Indian and Alaskan Native
SD,388.1,Overall,American Indian and Alaskan Native
SD,392.1,Overall,American Indian and Alaskan Native
SD,529.2,Overall,American Indian and Alaskan Native
SD,459.3,Overall,American Indian and Alaskan Native
SD,405.2,Overall,American Indian and Alaskan Native
SD,457.1,Overall,American Indian and Alaskan Native
SD,459.4,Overall,American Indian and Alaskan Native
SD,467.8,Overall,American Indian and Alaskan Native
SD,368.7,Overall,American Indian and Alaskan Native
SD,432.2,Overall,American Indian and Alaskan Native
SD,320.7,Overall,American Indian and Alaskan Native
SD,489.5,Overall,American Indian and Alaskan Native
SD,389.2,Overall,American Indian and Alaskan Native
SD,475.7,Overall,American Indian and Alaskan Native
SD,462.0,Overall,American Indian and Alaskan Native
SD,543.3,Overall,American Indian and Alaskan Native
SD,677.7,Overall,American Indian and Alaskan Native
SD,623.1,Overall,American Indian and Alaskan Native
SD,407.1,Overall,American Indian and Alaskan Native
SD,326.6,Overall,American Indian and Alaskan Native
SD,478.1,Overall,American Indian and Alaskan Native
SD,512.7,Overall,American Indian and Alaskan Native
SD,385.0,Overall,American Indian and Alaskan Native
SD,397.7,Overall,American Indian and Alaskan Native
SD,536.4,Overall,American Indian and Alaskan Native
SD,658.7,Overall,American Indian and Alaskan Native
SD,549.3,Overall,American Indian and Alaskan Native
SD,116.5,Overall,Hispanic
SD,433.0,Overall,American Indian and Alaskan Native
TN,401.6,Overall,White
TN,454.4,Overall,White
TN,538.3,Overall,White
TN,386.0,Overall,White
TN,254.5,Overall,White
TN,481.5,Overall,White
TN,447.3,Overall,White
TN,458.4,Overall,White
TN,571.2,Overall,White
TN,379.6,Overall,White
TN,399.2,Overall,White
TN,424.5,Overall,White
TN,480.0,Overall,White
TN,520.4,Overall,White
TN,570.9,Overall,White
TN,462.2,Overall,White
TN,541.3,Overall,White
TN,369.2,Overall,White
TN,360.8,Overall,White
TN,522.3,Overall,White
TN,475.3,Overall,White
TN,435.8,Overall,White
TN,468.4,Overall,White
TN,326.2,Overall,White
TN,464.8,Overall,White
TN,442.7,Overall,White
TN,500.1,Overall,White
TN,451.0,Overall,White
TN,374.0,Overall,White
TN,468.1,Overall,White
TN,504.8,Overall,White
TN,405.3,Overall,White
TN,354.8,Overall,White
TN,431.5,Overall,White
TN,375.3,Overall,White
TN,639.1,Overall,White
TN,431.0,Overall,White
TN,412.9,Overall,White
TN,450.1,Overall,White
TN,511.0,Overall,White
TN,292.9,Overall,White
TN,426.3,Overall,White
TN,452.9,Overall,White
TN,468.7,Overall,White
TN,366.4,Overall,White
TN,337.8,Overall,White
TN,346.3,Overall,White
TN,574.1,Overall,White
TN,519.7,Overall,White
TN,447.4,Overall,White
TN,543.0,Overall,White
TN,466.1,Overall,White
TN,303.1,Overall,White
TN,458.1,Overall,White
TN,563.1,Overall,White
TN,526.0,Overall,White
TN,370.7,Overall,White
TN,479.7,Overall,White
TN,437.0,Overall,White
TN,325.0,Overall,White
TN,373.6,Overall,White
TN,355.6,Overall,White
TN,375.3,Overall,White
TN,462.3,Overall,White
TN,404.3,Overall,White
TN,490.4,Overall,White
TN,466.0,Overall,White
TN,528.9,Overall,White
TN,459.1,Overall,White
TN,454.9,Overall,White
TN,416.2,Overall,White
TN,394.1,Overall,White
TN,375.8,Overall,White
TN,484.1,Overall,White
TN,343.0,Overall,White
TN,434.4,Overall,White
TN,368.6,Overall,White
TN,435.6,Overall,White
TN,345.6,Overall,White
TN,415.7,Overall,White
TN,477.6,Overall,White
TN,403.3,Overall,White
TN,352.3,Overall,White
TN,408.9,Overall,White
TN,353.1,Overall,White
TN,489.0,Overall,White
TN,387.9,Overall,White
TN,447.0,Overall,White
TN,483.4,Overall,White
TN,436.5,Overall,White
TN,480.1,Overall,White
TN,456.0,Overall,White
TN,433.8,Overall,White
TN,261.2,Overall,White
TN,360.3,Overall,White
TN,375.0,Overall,Black
TN,515.8,Overall,Black
TN,563.1,Overall,Black
TN,444.9,Overall,Black
TN,373.7,Overall,Black
TN,450.0,Overall,Black
TN,418.2,Overall,Black
TN,463.1,Overall,Black
TN,655.5,Overall,Black
TN,471.1,Overall,Black
TN,448.1,Overall,Black
TN,434.7,Overall,Black
TN,425.4,Overall,Black
TN,485.8,Overall,Black
TN,486.8,Overall,Black
TN,211.5,Overall,Black
TN,457.6,Overall,Black
TN,581.9,Overall,Black
TN,442.3,Overall,Black
TN,415.1,Overall,Black
TN,599.5,Overall,Black
TN,444.8,Overall,Black
TN,438.0,Overall,Black
TN,424.1,Overall,Black
TN,476.1,Overall,Black
TN,398.1,Overall,Black
TN,476.5,Overall,Black
TN,525.1,Overall,Black
TN,533.0,Overall,Black
TN,432.0,Overall,Black
TN,439.1,Overall,Black
TN,558.1,Overall,Black
TN,521.9,Overall,Black
TN,444.2,Overall,Black
TN,340.1,Overall,Black
TN,588.7,Overall,Black
TN,383.2,Overall,Black
TN,434.0,Overall,Black
TN,441.5,Overall,Black
TN,376.9,Overall,Black
TN,408.8,Overall,Black
TN,372.0,Overall,Black
TN,671.3,Overall,Black
TN,553.2,Overall,Black
TN,470.7,Overall,Black
TN,433.9,Overall,Black
TN,509.2,Overall,Black
TN,375.5,Overall,Black
TN,344.3,Overall,Black
TN,496.6,Overall,Black
TN,448.2,Overall,Black
TN,408.3,Overall,Black
TN,436.4,Overall,Black
TN,406.7,Overall,Black
TN,387.0,Overall,Black
TN,432.5,Overall,Black
TN,325.9,Overall,Black
TN,437.7,Overall,Black
TN,595.7,Overall,Black
TN,272.5,Overall,Black
TN,524.6,Overall,Black
TN,415.7,Overall,Black
TN,492.2,Overall,Black
TN,432.2,Overall,Black
TN,365.6,Overall,Black
TN,485.3,Overall,Black
TN,443.4,Overall,Black
TN,295.6,Overall,Black
TN,438.3,Overall,Black
TN,376.0,Overall,Black
TN,448.6,Overall,Black
TN,400.7,Overall,Black
TN,455.2,Overall,Black
TN,529.5,Overall,Black
TN,456.2,Overall,Black
TN,452.7,Overall,Black
TN,421.1,Overall,Black
TN,402.0,Overall,Black
TN,389.6,Overall,Black
TN,751.1,Overall,Black
TN,679.2,Overall,Black
TN,493.9,Overall,Black
TN,587.0,Overall,Black
TN,498.6,Overall,Black
TN,621.8,Overall,Black
TN,433.8,Overall,Black
TN,452.7,Overall,Black
TN,123.4,Overall,Hispanic
TN,170.7,Overall,Hispanic
TN,59.9,Overall,Hispanic
TN,124.2,Overall,Hispanic
TN,166.3,Overall,Hispanic
TN,121.1,Overall,Hispanic
TN,126.0,Overall,Hispanic
TN,151.7,Overall,Hispanic
TN,105.3,Overall,Hispanic
TN,247.7,Overall,Hispanic
TN,165.8,Overall,Hispanic
TN,139.0,Overall,Hispanic
TN,152.8,Overall,Hispanic
TN,132.5,Overall,Hispanic
TN,97.4,Overall,Hispanic
TN,135.7,Overall,Hispanic
TN,202.0,Overall,Hispanic
TN,132.8,Overall,Hispanic
TN,108.6,Overall,Hispanic
TN,171.2,Overall,Hispanic
TN,93.1,Overall,Hispanic
TN,89.5,Overall,Hispanic
TN,149.6,Overall,Hispanic
TN,110.4,Overall,Hispanic
TN,180.3,Overall,Hispanic
TN,141.9,Overall,Hispanic
TN,134.4,Overall,Hispanic
TN,119.6,Overall,Hispanic
TN,168.0,Overall,Hispanic
TN,91.0,Overall,Hispanic
TN,142.3,Overall,Hispanic
TN,185.6,Overall,Hispanic
TN,182.9,Overall,Hispanic
TN,126.6,Overall,Hispanic
TN,141.4,Overall,Hispanic
TN,190.1,Overall,Hispanic
TN,132.9,Overall,Hispanic
TN,99.2,Overall,Hispanic
TN,157.7,Overall,Hispanic
TN,179.8,Overall,Asian and Pacific Islander
TN,306.7,Overall,Asian and Pacific Islander
TN,187.2,Overall,Asian and Pacific Islander
TN,148.0,Overall,Asian and Pacific Islander
TN,398.2,Overall,Asian and Pacific Islander
TN,158.6,Overall,Asian and Pacific Islander
TN,137.8,Overall,Asian and Pacific Islander
TN,149.3,Overall,Asian and Pacific Islander
TN,123.9,Overall,Asian and Pacific Islander
TN,183.1,Overall,Asian and Pacific Islander
TN,1069.3,Overall,Asian and Pacific Islander
TN,182.0,Overall,Asian and Pacific Islander
TN,1191.3,Overall,Asian and Pacific Islander
TN,166.9,Overall,Asian and Pacific Islander
TN,172.2,Overall,Asian and Pacific Islander
TN,155.1,Overall,Asian and Pacific Islander
TN,157.1,Overall,Asian and Pacific Islander
TN,131.2,Overall,Asian and Pacific Islander
TN,158.2,Overall,Asian and Pacific Islander
TN,222.4,Overall,Asian and Pacific Islander
TN,953.7,Overall,Asian and Pacific Islander
TN,176.3,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,149.8,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,148.6,Overall,Asian and Pacific Islander
TN,188.9,Overall,Asian and Pacific Islander
TN,141.2,Overall,Asian and Pacific Islander
TN,171.6,Overall,Asian and Pacific Islander
TN,186.9,Overall,Asian and Pacific Islander
TN,426.4,Overall,Asian and Pacific Islander
TN,150.5,Overall,Asian and Pacific Islander
TN,158.1,Overall,Asian and Pacific Islander
TN,179.8,Overall,Asian and Pacific Islander
TN,306.7,Overall,Asian and Pacific Islander
TN,187.2,Overall,Asian and Pacific Islander
TN,148.0,Overall,Asian and Pacific Islander
TN,398.2,Overall,Asian and Pacific Islander
TN,158.6,Overall,Asian and Pacific Islander
TN,137.8,Overall,Asian and Pacific Islander
TN,149.3,Overall,Asian and Pacific Islander
TN,123.9,Overall,Asian and Pacific Islander
TN,183.1,Overall,Asian and Pacific Islander
TN,1069.3,Overall,Asian and Pacific Islander
TN,182.0,Overall,Asian and Pacific Islander
TN,1191.3,Overall,Asian and Pacific Islander
TN,166.9,Overall,Asian and Pacific Islander
TN,172.2,Overall,Asian and Pacific Islander
TN,155.1,Overall,Asian and Pacific Islander
TN,157.1,Overall,Asian and Pacific Islander
TN,131.2,Overall,Asian and Pacific Islander
TN,158.2,Overall,Asian and Pacific Islander
TN,222.4,Overall,Asian and Pacific Islander
TN,953.7,Overall,Asian and Pacific Islander
TN,176.3,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,149.8,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,148.6,Overall,Asian and Pacific Islander
TN,188.9,Overall,Asian and Pacific Islander
TN,141.2,Overall,Asian and Pacific Islander
TN,171.6,Overall,Asian and Pacific Islander
TN,186.9,Overall,Asian and Pacific Islander
TN,426.4,Overall,Asian and Pacific Islander
TN,150.5,Overall,Asian and Pacific Islander
TN,158.1,Overall,Asian and Pacific Islander
TN,179.8,Overall,Asian and Pacific Islander
TN,306.7,Overall,Asian and Pacific Islander
TN,187.2,Overall,Asian and Pacific Islander
TN,148.0,Overall,Asian and Pacific Islander
TN,398.2,Overall,Asian and Pacific Islander
TN,158.6,Overall,Asian and Pacific Islander
TN,137.8,Overall,Asian and Pacific Islander
TN,149.3,Overall,Asian and Pacific Islander
TN,123.9,Overall,Asian and Pacific Islander
TN,183.1,Overall,Asian and Pacific Islander
TN,1069.3,Overall,Asian and Pacific Islander
TN,182.0,Overall,Asian and Pacific Islander
TN,1191.3,Overall,Asian and Pacific Islander
TN,166.9,Overall,Asian and Pacific Islander
TN,172.2,Overall,Asian and Pacific Islander
TN,155.1,Overall,Asian and Pacific Islander
TN,157.1,Overall,Asian and Pacific Islander
TN,131.2,Overall,Asian and Pacific Islander
TN,158.2,Overall,Asian and Pacific Islander
TN,222.4,Overall,Asian and Pacific Islander
TN,953.7,Overall,Asian and Pacific Islander
TN,176.3,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,149.8,Overall,Asian and Pacific Islander
TN,196.1,Overall,Asian and Pacific Islander
TN,148.6,Overall,Asian and Pacific Islander
TN,188.9,Overall,Asian and Pacific Islander
TN,141.2,Overall,Asian and Pacific Islander
TN,171.6,Overall,Asian and Pacific Islander
TN,186.9,Overall,Asian and Pacific Islander
TN,426.4,Overall,Asian and Pacific Islander
TN,150.5,Overall,Asian and Pacific Islander
TN,158.1,Overall,Asian and Pacific Islander
TN,303.3,Overall,American Indian and Alaskan Native
US,177.9,Overall,Asian and Pacific Islander
TN,318.9,Overall,American Indian and Alaskan Native
TN,296.8,Overall,American Indian and Alaskan Native
TN,395.0,Overall,White
TN,448.0,Overall,Black
TN,120.2,Overall,Hispanic
TN,178.3,Overall,Asian and Pacific Islander
TN,178.3,Overall,Asian and Pacific Islander
TN,178.3,Overall,Asian and Pacific Islander
TN,115.1,Overall,American Indian and Alaskan Native
TX,502.8,Overall,White
TX,461.8,Overall,White
TX,385.5,Overall,White
TX,366.2,Overall,White
TX,388.0,Overall,White
TX,473.9,Overall,White
TX,359.0,Overall,White
TX,314.4,Overall,White
TX,351.5,Overall,White
TX,327.1,Overall,White
TX,315.6,Overall,White
TX,382.3,Overall,White
TX,359.3,Overall,White
TX,327.8,Overall,White
TX,354.8,Overall,White
TX,283.0,Overall,White
TX,353.4,Overall,White
TX,379.7,Overall,White
TX,530.3,Overall,White
TX,358.7,Overall,White
TX,320.2,Overall,White
TX,357.1,Overall,White
TX,404.4,Overall,White
TX,246.4,Overall,White
TX,393.6,Overall,White
TX,375.5,Overall,White
TX,277.5,Overall,White
TX,335.1,Overall,White
TX,351.3,Overall,White
TX,406.7,Overall,White
TX,259.1,Overall,White
TX,420.0,Overall,White
TX,467.0,Overall,White
TX,461.1,Overall,White
TX,368.0,Overall,White
TX,400.5,Overall,White
TX,428.5,Overall,White
TX,421.4,Overall,White
TX,404.6,Overall,White
TX,388.7,Overall,White
TX,343.3,Overall,White
TX,385.7,Overall,White
TX,273.1,Overall,White
TX,498.8,Overall,White
TX,356.1,Overall,White
