LocationAbbr,"Deaths per 100,000",Gender,Race/Ethnicity
NE,60.7,Overall,White
NE,65.6,Overall,White
NE,44.2,Overall,White
NE,43.8,Overall,White
NE,65.7,Overall,White
NE,43.2,Overall,White
NE,66.5,Overall,White
NE,68.5,Overall,White
NE,41.8,Overall,White
NE,71.7,Overall,White
NE,66.6,Overall,White
NE,57.9,Overall,White
NE,64.9,Overall,White
NE,74.0,Overall,White
NE,44.5,Overall,White
NE,51.4,Overall,White
NE,60.1,Overall,White
NE,70.9,Overall,White
NE,74.3,Overall,White
NE,52.9,Overall,White
NE,75.4,Overall,White
NE,68.8,Overall,White
NE,69.8,Overall,White
NE,61.0,Overall,White
NE,63.0,Overall,White
NE,39.3,Overall,White
NE,70.5,Overall,White
NE,56.5,Overall,White
NE,51.7,Overall,White
NE,46.5,Overall,White
NE,63.2,Overall,White
NE,65.0,Overall,White
NE,59.1,Overall,White
NE,58.8,Overall,White
NE,63.8,Overall,White
NE,62.6,Overall,White
NE,53.7,Overall,White
NE,72.5,Overall,White
NE,75.2,Overall,White
NE,117.5,Overall,Black
NE,116.2,Overall,Black
NE,41.1,Overall,Black
NE,117.0,Overall,Black
NE,103.8,Overall,Black
NE,120.3,Overall,Black
NE,3.2,Overall,Hispanic
NE,56.4,Overall,Hispanic
NE,50.4,Overall,Hispanic
NE,88.4,Overall,Hispanic
NE,63.7,Overall,Hispanic
NE,46.6,Overall,Hispanic
NE,55.5,Overall,Hispanic
NE,78.3,Overall,Hispanic
NE,47.2,Overall,Hispanic
NE,55.6,Overall,Hispanic
NE,54.2,Overall,Hispanic
NE,64.8,Overall,Asian and Pacific Islander
NE,114.1,Overall,Asian and Pacific Islander
NE,65.2,Overall,Asian and Pacific Islander
NE,84.2,Overall,Asian and Pacific Islander
NE,61.0,Overall,White
NE,104.9,Overall,Black
NE,54.3,Overall,Hispanic
NE,75.6,Overall,Asian and Pacific Islander
NH,57.9,Overall,White
NH,57.8,Overall,White
NH,58.5,Overall,White
NH,62.4,Overall,White
NH,60.6,Overall,White
NH,50.5,Overall,White
NH,52.5,Overall,White
NH,52.3,Overall,White
NH,55.6,Overall,White
NH,54.5,Overall,White
NH,46.0,Overall,Black
NH,61.1,Overall,Black
NH,52.7,Overall,Hispanic
NH,43.9,Overall,Hispanic
NH,44.8,Overall,Hispanic
NH,70.4,Overall,Asian and Pacific Islander
NH,47.2,Overall,Asian and Pacific Islander
NH,85.7,Overall,Asian and Pacific Islander
NH,53.6,Overall,Asian and Pacific Islander
NH,54.5,Overall,White
NJ,57.2,Overall,White
NJ,48.0,Overall,White
NJ,65.3,Overall,White
NJ,62.1,Overall,White
NJ,79.1,Overall,White
NJ,80.8,Overall,White
NJ,44.4,Overall,White
NJ,66.6,Overall,White
NJ,63.7,Overall,White
NJ,52.2,Overall,White
NJ,55.9,Overall,White
NJ,56.5,Overall,White
NJ,57.0,Overall,White
NJ,56.3,Overall,White
NJ,56.9,Overall,White
NJ,55.5,Overall,White
NJ,79.1,Overall,White
NJ,55.3,Overall,White
NJ,55.6,Overall,White
NJ,59.6,Overall,White
NJ,57.4,Overall,White
NJ,81.3,Overall,Black
NJ,74.5,Overall,Black
NJ,82.5,Overall,Black
NJ,98.6,Overall,Black
NJ,72.9,Overall,Black
NJ,105.6,Overall,Black
NJ,87.0,Overall,Black
NJ,104.0,Overall,Black
NJ,76.2,Overall,Black
NJ,78.7,Overall,Black
NJ,80.3,Overall,Black
NJ,76.6,Overall,Black
NJ,74.8,Overall,Black
NJ,86.9,Overall,Black
NJ,73.4,Overall,Black
NJ,92.5,Overall,Black
NJ,117.8,Overall,Black
NJ,78.5,Overall,Black
NJ,87.5,Overall,Black
NJ,82.9,Overall,Black
NJ,71.5,Overall,Black
NJ,47.2,Overall,Hispanic
NJ,43.4,Overall,Hispanic
NJ,59.3,Overall,Hispanic
NJ,77.2,Overall,Hispanic
NJ,69.3,Overall,Hispanic
NJ,79.5,Overall,Hispanic
NJ,43.7,Overall,Hispanic
NJ,57.2,Overall,Hispanic
NJ,47.1,Overall,Hispanic
NJ,45.4,Overall,Hispanic
NJ,46.7,Overall,Hispanic
NJ,37.9,Overall,Hispanic
NJ,46.5,Overall,Hispanic
NJ,42.4,Overall,Hispanic
NJ,49.0,Overall,Hispanic
NJ,43.8,Overall,Hispanic
NJ,75.2,Overall,Hispanic
NJ,39.4,Overall,Hispanic
NJ,44.2,Overall,Hispanic
NJ,38.6,Overall,Hispanic
NJ,44.8,Overall,Hispanic
NJ,42.0,Overall,Asian and Pacific Islander
NJ,37.8,Overall,Asian and Pacific Islander
NJ,51.2,Overall,Asian and Pacific Islander
NJ,47.8,Overall,Asian and Pacific Islander
NJ,45.6,Overall,Asian and Pacific Islander
NJ,41.2,Overall,Asian and Pacific Islander
NJ,57.8,Overall,Asian and Pacific Islander
NJ,42.4,Overall,Asian and Pacific Islander
NJ,45.7,Overall,Asian and Pacific Islander
NJ,47.5,Overall,Asian and Pacific Islander
NJ,42.9,Overall,Asian and Pacific Islander
NJ,48.8,Overall,Asian and Pacific Islander
NJ,37.8,Overall,Asian and Pacific Islander
NJ,47.2,Overall,Asian and Pacific Islander
NJ,39.0,Overall,Asian and Pacific Islander
NJ,73.6,Overall,Asian and Pacific Islander
NJ,39.5,Overall,Asian and Pacific Islander
NJ,42.4,Overall,Asian and Pacific Islander
NJ,39.6,Overall,Asian and Pacific Islander
NJ,46.6,Overall,Asian and Pacific Islander
NJ,57.0,Overall,White
NJ,84.6,Overall,Black
NJ,46.9,Overall,Hispanic
NJ,42.4,Overall,Asian and Pacific Islander
NM,64.6,Overall,White
NM,60.7,Overall,White
NM,61.4,Overall,White
NM,68.3,Overall,White
NM,39.5,Overall,White
NM,63.6,Overall,White
NM,53.2,Overall,White
NM,68.3,Overall,White
NM,62.5,Overall,White
NM,56.6,Overall,White
NM,65.6,Overall,White
NM,66.4,Overall,White
NM,62.4,Overall,White
NM,59.8,Overall,White
NM,59.3,Overall,White
NM,52.9,Overall,White
NM,70.7,Overall,White
NM,77.5,Overall,White
NM,44.8,Overall,White
NM,64.6,Overall,White
NM,68.2,Overall,White
NM,56.9,Overall,White
NM,61.7,Overall,White
NM,76.8,Overall,White
NM,78.4,Overall,White
NM,49.1,Overall,White
NM,49.8,Overall,White
NM,68.8,Overall,White
NM,58.7,Overall,White
NM,36.1,Overall,White
NM,59.7,Overall,White
NM,62.5,Overall,White
NM,64.0,Overall,White
NM,97.5,Overall,Black
NM,93.1,Overall,Black
NM,69.9,Overall,Black
NM,66.3,Overall,Black
NM,96.3,Overall,Black
NM,101.6,Overall,Black
NM,104.3,Overall,Black
NM,104.9,Overall,Black
NM,74.6,Overall,Hispanic
NM,60.1,Overall,Hispanic
NM,58.8,Overall,Hispanic
NM,75.5,Overall,Hispanic
NM,50.9,Overall,Hispanic
NM,59.1,Overall,Hispanic
NM,57.6,Overall,Hispanic
NM,60.6,Overall,Hispanic
NM,69.4,Overall,Hispanic
NM,57.4,Overall,Hispanic
NM,63.6,Overall,Hispanic
NM,61.6,Overall,Hispanic
NM,66.9,Overall,Hispanic
NM,89.7,Overall,Hispanic
NM,52.4,Overall,Hispanic
NM,65.6,Overall,Hispanic
NM,60.4,Overall,Hispanic
NM,59.6,Overall,Hispanic
NM,62.0,Overall,Hispanic
NM,60.0,Overall,Hispanic
NM,58.8,Overall,Hispanic
NM,62.6,Overall,Hispanic
NM,66.1,Overall,Hispanic
NM,72.0,Overall,Hispanic
NM,66.2,Overall,Hispanic
NM,62.1,Overall,Hispanic
NM,72.1,Overall,Hispanic
NM,60.4,Overall,Hispanic
NM,71.9,Overall,Hispanic
NM,53.8,Overall,Hispanic
NM,73.6,Overall,Hispanic
NM,55.9,Overall,Hispanic
NM,77.8,Overall,Hispanic
NM,71.1,Overall,Asian and Pacific Islander
NM,72.8,Overall,Asian and Pacific Islander
NM,65.3,Overall,Asian and Pacific Islander
NM,68.6,Overall,Asian and Pacific Islander
NM,71.8,Overall,Asian and Pacific Islander
NM,78.8,Overall,Asian and Pacific Islander
NM,55.6,Overall,American Indian and Alaskan Native
NM,58.8,Overall,American Indian and Alaskan Native
NM,62.6,Overall,American Indian and Alaskan Native
NM,60.3,Overall,American Indian and Alaskan Native
NM,71.0,Overall,American Indian and Alaskan Native
NM,51.7,Overall,American Indian and Alaskan Native
NM,75.5,Overall,American Indian and Alaskan Native
NM,68.8,Overall,American Indian and Alaskan Native
NM,72.8,Overall,American Indian and Alaskan Native
NM,58.9,Overall,American Indian and Alaskan Native
NM,51.1,Overall,American Indian and Alaskan Native
NM,48.9,Overall,American Indian and Alaskan Native
NM,62.8,Overall,White
NM,83.5,Overall,Black
NM,68.5,Overall,Hispanic
NM,64.4,Overall,Asian and Pacific Islander
NM,67.9,Overall,American Indian and Alaskan Native
NV,68.1,Overall,White
NV,68.3,Overall,White
NV,63.2,Overall,White
NV,59.4,Overall,White
NV,64.5,Overall,White
NV,71.5,Overall,White
NV,67.5,Overall,White
NV,71.0,Overall,White
NV,67.8,Overall,White
NV,83.0,Overall,White
NV,72.7,Overall,White
NV,69.2,Overall,White
NV,66.5,Overall,White
NV,65.7,Overall,White
NV,67.9,Overall,White
NV,56.5,Overall,White
NV,76.7,Overall,White
NV,86.2,Overall,Black
NV,113.0,Overall,Black
NV,104.1,Overall,Black
NV,108.6,Overall,Black
NV,72.1,Overall,Black
NV,112.7,Overall,Black
NV,106.7,Overall,Black
NV,86.9,Overall,Black
NV,95.5,Overall,Black
NV,46.6,Overall,Hispanic
NV,52.7,Overall,Hispanic
NV,54.0,Overall,Hispanic
NV,93.3,Overall,Hispanic
NV,39.1,Overall,Hispanic
NV,53.0,Overall,Hispanic
NV,43.8,Overall,Hispanic
NV,51.0,Overall,Hispanic
NV,45.2,Overall,Hispanic
NV,45.8,Overall,Hispanic
NV,50.6,Overall,Hispanic
NV,88.1,Overall,Hispanic
NV,50.4,Overall,Hispanic
NV,97.1,Overall,Asian and Pacific Islander
NV,67.0,Overall,Asian and Pacific Islander
NV,59.3,Overall,Asian and Pacific Islander
NV,96.9,Overall,Asian and Pacific Islander
NV,102.0,Overall,Asian and Pacific Islander
NV,69.0,Overall,Asian and Pacific Islander
NV,99.3,Overall,Asian and Pacific Islander
NV,101.2,Overall,Asian and Pacific Islander
NV,91.1,Overall,Asian and Pacific Islander
NV,76.2,Overall,Asian and Pacific Islander
NV,69.5,Overall,American Indian and Alaskan Native
NV,15.1,Overall,American Indian and Alaskan Native
NV,68.6,Overall,White
NV,108.7,Overall,Black
NV,50.6,Overall,Hispanic
NV,72.8,Overall,Asian and Pacific Islander
NV,58.8,Overall,American Indian and Alaskan Native
NY,54.0,Overall,White
NY,61.4,Overall,White
NY,49.6,Overall,White
NY,56.5,Overall,White
NY,64.3,Overall,White
NY,62.5,Overall,White
NY,66.8,Overall,White
NY,76.3,Overall,White
NY,58.7,Overall,White
NY,65.4,Overall,White
NY,49.8,Overall,White
NY,61.2,Overall,White
NY,51.9,Overall,White
NY,46.6,Overall,White
NY,63.8,Overall,White
NY,50.9,Overall,White
NY,57.8,Overall,White
NY,58.6,Overall,White
NY,59.1,Overall,White
NY,50.3,Overall,White
NY,56.5,Overall,White
NY,54.6,Overall,White
NY,63.8,Overall,White
NY,28.1,Overall,White
NY,59.8,Overall,White
NY,55.9,Overall,White
NY,59.5,Overall,White
NY,56.5,Overall,White
NY,57.1,Overall,White
NY,43.5,Overall,White
NY,25.4,Overall,White
NY,62.3,Overall,White
NY,56.7,Overall,White
NY,61.4,Overall,White
NY,57.0,Overall,White
NY,50.6,Overall,White
NY,55.6,Overall,White
NY,61.4,Overall,White
NY,55.5,Overall,White
NY,44.1,Overall,White
NY,40.2,Overall,White
NY,56.1,Overall,White
NY,28.2,Overall,White
NY,46.9,Overall,White
NY,60.1,Overall,White
NY,57.4,Overall,White
NY,57.0,Overall,White
NY,52.4,Overall,White
NY,84.0,Overall,White
NY,56.6,Overall,White
NY,62.7,Overall,White
NY,46.1,Overall,White
NY,51.1,Overall,White
NY,51.0,Overall,White
NY,61.1,Overall,White
NY,48.4,Overall,White
NY,58.8,Overall,White
NY,59.5,Overall,White
NY,60.3,Overall,White
NY,42.9,Overall,White
NY,63.0,Overall,White
NY,64.6,Overall,White
NY,87.6,Overall,Black
NY,56.0,Overall,Black
NY,52.5,Overall,Black
NY,80.4,Overall,Black
NY,60.5,Overall,Black
NY,99.0,Overall,Black
NY,53.9,Overall,Black
NY,74.6,Overall,Black
NY,67.7,Overall,Black
NY,65.7,Overall,Black
NY,64.8,Overall,Black
NY,94.8,Overall,Black
NY,88.7,Overall,Black
NY,77.9,Overall,Black
NY,90.9,Overall,Black
NY,14.7,Overall,Black
NY,47.4,Overall,Black
NY,79.3,Overall,Black
NY,84.5,Overall,Black
NY,80.3,Overall,Black
NY,99.6,Overall,Black
NY,56.1,Overall,Black
NY,61.1,Overall,Black
NY,95.1,Overall,Black
NY,109.0,Overall,Black
NY,65.7,Overall,Black
NY,78.7,Overall,Black
NY,63.4,Overall,Black
NY,85.2,Overall,Black
NY,69.8,Overall,Black
NY,131.1,Overall,Black
NY,61.8,Overall,Black
NY,49.8,Overall,Black
NY,82.4,Overall,Black
NY,46.0,Overall,Black
NY,66.9,Overall,Black
NY,83.6,Overall,Black
NY,89.1,Overall,Black
NY,90.4,Overall,Black
NY,60.2,Overall,Black
NY,85.4,Overall,Black
NY,66.1,Overall,Black
NY,77.1,Overall,Black
NY,59.3,Overall,Black
NY,91.1,Overall,Black
NY,32.5,Overall,Hispanic
NY,44.1,Overall,Hispanic
NY,80.4,Overall,Hispanic
NY,62.6,Overall,Hispanic
NY,62.4,Overall,Hispanic
NY,58.1,Overall,Hispanic
NY,60.8,Overall,Hispanic
NY,43.8,Overall,Hispanic
NY,62.7,Overall,Hispanic
NY,59.2,Overall,Hispanic
NY,167.9,Overall,Hispanic
NY,34.0,Overall,Hispanic
NY,50.9,Overall,Hispanic
NY,55.3,Overall,Hispanic
NY,40.4,Overall,Hispanic
NY,36.8,Overall,Hispanic
NY,41.2,Overall,Hispanic
NY,62.6,Overall,Hispanic
NY,30.0,Overall,Hispanic
NY,47.6,Overall,Hispanic
NY,52.4,Overall,Hispanic
NY,44.6,Overall,Hispanic
NY,59.2,Overall,Hispanic
NY,41.2,Overall,Hispanic
NY,34.5,Overall,Hispanic
NY,27.9,Overall,Hispanic
NY,35.9,Overall,Hispanic
NY,42.5,Overall,Hispanic
NY,31.9,Overall,Hispanic
NY,36.9,Overall,Hispanic
NY,51.1,Overall,Hispanic
NY,45.2,Overall,Hispanic
NY,48.1,Overall,Hispanic
NY,53.8,Overall,Hispanic
NY,43.3,Overall,Hispanic
NY,58.6,Overall,Hispanic
NY,68.7,Overall,Asian and Pacific Islander
NY,35.8,Overall,Asian and Pacific Islander
NY,51.0,Overall,Asian and Pacific Islander
NY,61.7,Overall,Asian and Pacific Islander
NY,59.3,Overall,Asian and Pacific Islander
NY,45.4,Overall,Asian and Pacific Islander
NY,69.0,Overall,Asian and Pacific Islander
NY,66.6,Overall,Asian and Pacific Islander
NY,35.2,Overall,Asian and Pacific Islander
NY,47.7,Overall,Asian and Pacific Islander
NY,36.1,Overall,Asian and Pacific Islander
NY,34.1,Overall,Asian and Pacific Islander
NY,48.5,Overall,Asian and Pacific Islander
NY,63.8,Overall,Asian and Pacific Islander
NY,65.0,Overall,Asian and Pacific Islander
NY,41.6,Overall,Asian and Pacific Islander
NY,40.4,Overall,Asian and Pacific Islander
NY,35.9,Overall,Asian and Pacific Islander
NY,25.4,Overall,Asian and Pacific Islander
NY,39.3,Overall,Asian and Pacific Islander
NY,59.9,Overall,Asian and Pacific Islander
NY,70.1,Overall,Asian and Pacific Islander
NY,82.2,Overall,Asian and Pacific Islander
NY,35.8,Overall,Asian and Pacific Islander
NY,49.9,Overall,Asian and Pacific Islander
NY,57.9,Overall,Asian and Pacific Islander
NY,38.0,Overall,Asian and Pacific Islander
NY,69.1,Overall,Asian and Pacific Islander
NY,11.3,Overall,American Indian and Alaskan Native
NY,26.9,Overall,American Indian and Alaskan Native
NY,35.5,Overall,American Indian and Alaskan Native
NY,3.7,Overall,American Indian and Alaskan Native
NY,11.6,Overall,American Indian and Alaskan Native
NY,36.1,Overall,American Indian and Alaskan Native
NY,3.5,Overall,American Indian and Alaskan Native
NY,13.7,Overall,American Indian and Alaskan Native
NY,48.2,Overall,White
NY,56.4,Overall,Black
NY,40.1,Overall,Hispanic
NY,36.4,Overall,Asian and Pacific Islander
NY,18.4,Overall,American Indian and Alaskan Native
OH,91.4,Overall,White
OH,74.4,Overall,White
OH,77.5,Overall,White
OH,72.2,Overall,White
OH,80.9,Overall,White
OH,82.9,Overall,White
OH,73.5,Overall,White
OH,105.7,Overall,White
OH,95.9,Overall,White
OH,73.7,Overall,White
OH,87.3,Overall,White
OH,118.9,Overall,White
OH,94.6,Overall,White
OH,90.4,Overall,White
OH,73.8,Overall,White
OH,76.3,Overall,White
OH,81.2,Overall,White
OH,67.2,Overall,White
OH,85.3,Overall,White
OH,74.3,Overall,White
OH,69.2,Overall,White
OH,70.9,Overall,White
OH,72.2,Overall,White
OH,82.1,Overall,White
OH,83.4,Overall,White
OH,76.5,Overall,White
OH,101.1,Overall,White
OH,62.0,Overall,White
OH,82.1,Overall,White
OH,72.6,Overall,White
OH,88.7,Overall,White
OH,76.3,Overall,White
OH,76.7,Overall,White
OH,69.1,Overall,White
OH,80.1,Overall,White
OH,90.5,Overall,White
OH,70.1,Overall,White
OH,75.1,Overall,White
OH,76.4,Overall,White
OH,90.4,Overall,White
OH,73.5,Overall,White
OH,77.6,Overall,White
OH,69.2,Overall,White
OH,94.6,Overall,White
OH,70.2,Overall,White
OH,96.3,Overall,White
OH,68.5,Overall,White
OH,83.3,Overall,White
OH,82.4,Overall,White
OH,73.2,Overall,White
OH,71.7,Overall,White
OH,66.6,Overall,White
OH,103.3,Overall,White
OH,73.8,Overall,White
OH,99.8,Overall,White
OH,72.2,Overall,White
OH,107.8,Overall,White
OH,79.3,Overall,White
OH,69.7,Overall,White
OH,77.8,Overall,White
OH,76.6,Overall,White
OH,82.3,Overall,White
OH,73.3,Overall,White
OH,67.3,Overall,White
OH,81.5,Overall,White
OH,83.5,Overall,White
OH,70.1,Overall,White
OH,96.8,Overall,White
OH,75.4,Overall,White
OH,77.1,Overall,White
OH,84.0,Overall,White
OH,77.3,Overall,White
OH,86.4,Overall,White
OH,80.4,Overall,White
OH,90.5,Overall,White
OH,73.5,Overall,White
OH,73.5,Overall,White
OH,74.6,Overall,White
OH,73.0,Overall,White
OH,71.0,Overall,White
OH,73.6,Overall,White
OH,98.1,Overall,White
OH,93.9,Overall,White
OH,81.6,Overall,White
OH,72.7,Overall,White
OH,71.1,Overall,White
OH,80.3,Overall,White
OH,79.2,Overall,White
OH,129.7,Overall,Black
OH,103.6,Overall,Black
OH,105.9,Overall,Black
OH,136.5,Overall,Black
OH,116.6,Overall,Black
OH,140.3,Overall,Black
OH,142.1,Overall,Black
OH,121.8,Overall,Black
OH,115.5,Overall,Black
OH,106.0,Overall,Black
OH,98.9,Overall,Black
OH,104.4,Overall,Black
OH,81.5,Overall,Black
OH,119.3,Overall,Black
OH,45.7,Overall,Black
OH,100.8,Overall,Black
OH,107.5,Overall,Black
OH,110.9,Overall,Black
OH,112.9,Overall,Black
OH,110.8,Overall,Black
OH,100.1,Overall,Black
OH,83.4,Overall,Black
OH,119.0,Overall,Black
OH,116.7,Overall,Black
OH,115.9,Overall,Black
OH,128.1,Overall,Black
OH,105.8,Overall,Black
OH,105.4,Overall,Black
OH,132.5,Overall,Black
OH,78.2,Overall,Black
OH,80.0,Overall,Black
OH,108.1,Overall,Black
OH,81.3,Overall,Black
OH,120.4,Overall,Black
OH,112.6,Overall,Black
OH,100.5,Overall,Black
OH,98.9,Overall,Black
OH,83.2,Overall,Black
OH,122.2,Overall,Black
OH,117.7,Overall,Black
OH,74.4,Overall,Black
OH,98.7,Overall,Black
OH,119.7,Overall,Black
OH,91.5,Overall,Black
OH,110.2,Overall,Black
OH,110.9,Overall,Black
OH,85.7,Overall,Black
OH,116.4,Overall,Black
OH,106.7,Overall,Black
OH,90.5,Overall,Black
OH,119.4,Overall,Black
OH,104.1,Overall,Black
OH,87.6,Overall,Black
OH,97.0,Overall,Black
OH,100.9,Overall,Black
OH,106.3,Overall,Black
OH,103.6,Overall,Black
OH,116.2,Overall,Black
OH,99.6,Overall,Black
OH,117.0,Overall,Black
OH,53.9,Overall,Hispanic
OH,29.9,Overall,Hispanic
OH,50.7,Overall,Hispanic
OH,37.4,Overall,Hispanic
OH,67.6,Overall,Hispanic
OH,37.7,Overall,Hispanic
OH,70.9,Overall,Hispanic
OH,51.1,Overall,Hispanic
OH,17.6,Overall,Hispanic
OH,25.5,Overall,Hispanic
OH,79.7,Overall,Hispanic
OH,65.4,Overall,Hispanic
OH,50.2,Overall,Hispanic
OH,53.2,Overall,Hispanic
OH,71.0,Overall,Hispanic
OH,39.6,Overall,Hispanic
OH,50.7,Overall,Hispanic
OH,22.2,Overall,Hispanic
OH,72.2,Overall,Hispanic
OH,48.4,Overall,Hispanic
OH,64.9,Overall,Hispanic
OH,54.9,Overall,Hispanic
OH,49.7,Overall,Hispanic
OH,27.4,Overall,Hispanic
OH,72.8,Overall,Hispanic
OH,64.4,Overall,Asian and Pacific Islander
OH,120.1,Overall,Asian and Pacific Islander
OH,59.5,Overall,Asian and Pacific Islander
OH,58.1,Overall,Asian and Pacific Islander
OH,64.0,Overall,Asian and Pacific Islander
OH,41.6,Overall,Asian and Pacific Islander
OH,39.0,Overall,Asian and Pacific Islander
OH,67.3,Overall,Asian and Pacific Islander
OH,55.7,Overall,Asian and Pacific Islander
OH,66.5,Overall,Asian and Pacific Islander
OH,55.3,Overall,Asian and Pacific Islander
OH,49.9,Overall,Asian and Pacific Islander
OH,53.6,Overall,Asian and Pacific Islander
OH,61.0,Overall,Asian and Pacific Islander
OH,37.8,Overall,Asian and Pacific Islander
OH,73.1,Overall,Asian and Pacific Islander
OH,68.9,Overall,Asian and Pacific Islander
OH,38.5,Overall,Asian and Pacific Islander
OH,93.7,Overall,Asian and Pacific Islander
OH,80.6,Overall,Asian and Pacific Islander
OH,113.3,Overall,Asian and Pacific Islander
OH,110.0,Overall,Asian and Pacific Islander
OH,103.2,Overall,Asian and Pacific Islander
OH,62.6,Overall,Asian and Pacific Islander
OH,113.7,Overall,Asian and Pacific Islander
OH,48.9,Overall,American Indian and Alaskan Native
OH,79.8,Overall,White
OH,102.0,Overall,Black
OH,47.6,Overall,Hispanic
OH,63.5,Overall,Asian and Pacific Islander
OK,56.4,Overall,White
OK,81.0,Overall,White
OK,72.0,Overall,White
OK,79.5,Overall,White
OK,84.7,Overall,White
OK,84.7,Overall,White
OK,79.4,Overall,White
OK,78.7,Overall,White
OK,80.2,Overall,White
OK,71.4,Overall,White
OK,76.5,Overall,White
OK,78.0,Overall,White
OK,73.0,Overall,White
OK,74.0,Overall,White
OK,73.9,Overall,White
OK,71.9,Overall,White
OK,78.7,Overall,White
OK,72.8,Overall,White
OK,77.5,Overall,White
OK,90.8,Overall,White
OK,68.3,Overall,White
OK,88.2,Overall,White
OK,84.2,Overall,White
OK,84.6,Overall,White
OK,87.9,Overall,White
OK,76.0,Overall,White
OK,92.2,Overall,White
OK,80.9,Overall,White
OK,73.4,Overall,White
OK,79.1,Overall,White
OK,89.6,Overall,White
OK,76.6,Overall,White
OK,81.9,Overall,White
OK,128.8,Overall,White
OK,67.6,Overall,White
OK,93.5,Overall,White
OK,82.1,Overall,White
OK,75.5,Overall,White
OK,84.3,Overall,White
OK,89.5,Overall,White
OK,86.1,Overall,White
OK,82.0,Overall,White
OK,72.2,Overall,White
OK,95.0,Overall,White
OK,90.6,Overall,White
OK,76.7,Overall,White
OK,86.7,Overall,White
OK,69.8,Overall,White
OK,62.5,Overall,White
OK,74.7,Overall,White
OK,95.7,Overall,White
OK,83.1,Overall,White
OK,80.4,Overall,White
OK,78.9,Overall,White
OK,83.2,Overall,White
OK,75.0,Overall,White
OK,79.5,Overall,White
OK,76.9,Overall,White
OK,77.6,Overall,White
OK,79.8,Overall,White
OK,75.0,Overall,White
OK,87.9,Overall,White
OK,93.7,Overall,White
OK,85.0,Overall,White
OK,91.4,Overall,White
OK,63.7,Overall,White
OK,91.1,Overall,White
OK,88.1,Overall,White
OK,91.9,Overall,White
OK,73.7,Overall,White
OK,85.6,Overall,White
OK,75.9,Overall,White
OK,68.2,Overall,White
OK,73.5,Overall,White
OK,91.8,Overall,White
OK,81.0,Overall,White
OK,84.6,Overall,White
OK,137.8,Overall,Black
OK,80.4,Overall,Black
OK,103.3,Overall,Black
OK,148.4,Overall,Black
OK,164.5,Overall,Black
OK,130.4,Overall,Black
OK,105.6,Overall,Black
OK,76.0,Overall,Black
OK,95.5,Overall,Black
OK,129.2,Overall,Black
OK,81.7,Overall,Black
OK,155.5,Overall,Black
OK,102.9,Overall,Black
OK,123.1,Overall,Black
OK,141.3,Overall,Black
OK,109.6,Overall,Black
OK,105.1,Overall,Black
OK,161.1,Overall,Black
OK,100.5,Overall,Black
OK,133.6,Overall,Black
OK,146.8,Overall,Black
OK,155.4,Overall,Black
OK,163.6,Overall,Black
OK,103.6,Overall,Black
OK,107.2,Overall,Black
OK,134.6,Overall,Black
OK,87.4,Overall,Black
OK,121.2,Overall,Black
OK,110.2,Overall,Black
OK,128.0,Overall,Black
OK,149.1,Overall,Black
OK,90.8,Overall,Black
OK,109.8,Overall,Black
OK,122.4,Overall,Black
OK,135.2,Overall,Black
OK,115.3,Overall,Black
OK,64.3,Overall,Hispanic
OK,68.0,Overall,Hispanic
OK,37.1,Overall,Hispanic
OK,24.7,Overall,Hispanic
OK,63.9,Overall,Hispanic
OK,87.9,Overall,Hispanic
OK,62.5,Overall,Hispanic
OK,62.2,Overall,Hispanic
OK,61.9,Overall,Hispanic
OK,76.5,Overall,Hispanic
OK,65.9,Overall,Hispanic
OK,63.3,Overall,Hispanic
OK,60.1,Overall,Hispanic
OK,54.8,Overall,Hispanic
OK,29.8,Overall,Hispanic
OK,48.6,Overall,Hispanic
OK,68.1,Overall,Asian and Pacific Islander
OK,62.1,Overall,Asian and Pacific Islander
OK,61.8,Overall,Asian and Pacific Islander
OK,72.5,Overall,Asian and Pacific Islander
OK,67.1,Overall,Asian and Pacific Islander
OK,65.5,Overall,Asian and Pacific Islander
OK,65.7,Overall,Asian and Pacific Islander
OK,88.7,Overall,Asian and Pacific Islander
OK,109.9,Overall,American Indian and Alaskan Native
OK,89.3,Overall,American Indian and Alaskan Native
OK,94.4,Overall,American Indian and Alaskan Native
OK,82.5,Overall,American Indian and Alaskan Native
OK,82.0,Overall,American Indian and Alaskan Native
OK,53.9,Overall,American Indian and Alaskan Native
OK,114.2,Overall,American Indian and Alaskan Native
OK,93.1,Overall,American Indian and Alaskan Native
OK,88.3,Overall,American Indian and Alaskan Native
OK,92.0,Overall,American Indian and Alaskan Native
OK,74.2,Overall,American Indian and Alaskan Native
OK,111.4,Overall,American Indian and Alaskan Native
OK,100.4,Overall,American Indian and Alaskan Native
OK,89.2,Overall,American Indian and Alaskan Native
OK,84.2,Overall,American Indian and Alaskan Native
OK,75.5,Overall,American Indian and Alaskan Native
OK,62.1,Overall,American Indian and Alaskan Native
OK,84.8,Overall,American Indian and Alaskan Native
OK,79.5,Overall,American Indian and Alaskan Native
OK,77.7,Overall,American Indian and Alaskan Native
OK,67.3,Overall,American Indian and Alaskan Native
OK,95.9,Overall,American Indian and Alaskan Native
OK,74.3,Overall,American Indian and Alaskan Native
OK,61.3,Overall,American Indian and Alaskan Native
OK,80.8,Overall,American Indian and Alaskan Native
