FIPS Code,Name,State,Value,LowRange($),HighRange($),Average($)
28031,Covington,(MS),22261,"21,533","36,976","29,255"
28035,Forrest,(MS),20963,"20,004","21,533","20,769"
28037,Franklin,(MS),23561,"21,533","36,976","29,255"
28039,George,(MS),19539,"18,752","20,004","19,378"
28041,Greene,(MS),23406,"21,533","36,976","29,255"
28045,Hancock,(MS),22042,"21,533","36,976","29,255"
28047,Harrison,(MS),23365,"21,533","36,976","29,255"
28059,Jackson,(MS),20728,"20,004","21,533","20,769"
28061,Jasper,(MS),22134,"21,533","36,976","29,255"
28063,Jefferson,(MS),27695,"21,533","36,976","29,255"
28065,Jefferson Davis,(MS),25526,"21,533","36,976","29,255"
28067,Jones,(MS),20308,"20,004","21,533","20,769"
28073,Lamar,(MS),17645,"17,395","18,752","18,074"
28077,Lawrence,(MS),21147,"20,004","21,533","20,769"
28085,Lincoln,(MS),18336,"17,395","18,752","18,074"
28091,Marion,(MS),21092,"20,004","21,533","20,769"
28109,Pearl River,(MS),20855,"20,004","21,533","20,769"
28111,Perry,(MS),20396,"20,004","21,533","20,769"
28113,Pike,(MS),20427,"20,004","21,533","20,769"
28127,Simpson,(MS),23132,"21,533","36,976","29,255"
28129,Smith,(MS),22870,"21,533","36,976","29,255"
28131,Stone,(MS),24384,"21,533","36,976","29,255"
28147,Walthall,(MS),21998,"21,533","36,976","29,255"
28153,Wayne,(MS),20365,"20,004","21,533","20,769"
28157,Wilkinson,(MS),19297,"18,752","20,004","19,378"
1007,Bibb,(AL),22877,"21,533","36,976","29,255"
1033,Colbert,(AL),19254,"18,752","20,004","19,378"
1057,Fayette,(AL),21475,"20,004","21,533","20,769"
1059,Franklin,(AL),21105,"20,004","21,533","20,769"
1063,Greene,(AL),22910,"21,533","36,976","29,255"
1065,Hale,(AL),22392,"21,533","36,976","29,255"
1075,Lamar,(AL),19360,"18,752","20,004","19,378"
1077,Lauderdale,(AL),17367,"5,293","17,395","11,344"
1079,Lawrence,(AL),18456,"17,395","18,752","18,074"
1091,Marengo,(AL),19567,"18,752","20,004","19,378"
1093,Marion,(AL),19229,"18,752","20,004","19,378"
1105,Perry,(AL),20474,"20,004","21,533","20,769"
1107,Pickens,(AL),19728,"18,752","20,004","19,378"
1119,Sumter,(AL),21262,"20,004","21,533","20,769"
1125,Tuscaloosa,(AL),21990,"21,533","36,976","29,255"
1127,Walker,(AL),18270,"17,395","18,752","18,074"
1133,Winston,(AL),19614,"18,752","20,004","19,378"
5001,Arkansas,(AR),16882,"5,293","17,395","11,344"
5003,Ashley,(AR),20391,"20,004","21,533","20,769"
5005,Baxter,(AR),18629,"17,395","18,752","18,074"
5009,Boone,(AR),18562,"17,395","18,752","18,074"
5011,Bradley,(AR),20925,"20,004","21,533","20,769"
5013,Calhoun,(AR),15102,"5,293","17,395","11,344"
5015,Carroll,(AR),20500,"20,004","21,533","20,769"
5017,Chicot,(AR),19780,"18,752","20,004","19,378"
5019,Clark,(AR),16717,"5,293","17,395","11,344"
5021,Clay,(AR),24326,"21,533","36,976","29,255"
5023,Cleburne,(AR),17309,"5,293","17,395","11,344"
5025,Cleveland,(AR),21522,"20,004","21,533","20,769"
5027,Columbia,(AR),18838,"18,752","20,004","19,378"
5029,Conway,(AR),19621,"18,752","20,004","19,378"
5031,Craighead,(AR),20004,"18,752","20,004","19,378"
5035,Crittenden,(AR),21725,"21,533","36,976","29,255"
5037,Cross,(AR),18117,"17,395","18,752","18,074"
5039,Dallas,(AR),18810,"18,752","20,004","19,378"
5041,Desha,(AR),20328,"20,004","21,533","20,769"
5043,Drew,(AR),20787,"20,004","21,533","20,769"
5045,Faulkner,(AR),18036,"17,395","18,752","18,074"
5049,Fulton,(AR),20392,"20,004","21,533","20,769"
5051,Garland,(AR),17788,"17,395","18,752","18,074"
5053,Grant,(AR),17632,"17,395","18,752","18,074"
5055,Greene,(AR),22153,"21,533","36,976","29,255"
5059,Hot Spring,(AR),18233,"17,395","18,752","18,074"
5063,Independence,(AR),19552,"18,752","20,004","19,378"
5065,Izard,(AR),22131,"21,533","36,976","29,255"
5067,Jackson,(AR),22033,"21,533","36,976","29,255"
5069,Jefferson,(AR),18640,"17,395","18,752","18,074"
5071,Johnson,(AR),18024,"17,395","18,752","18,074"
5073,Lafayette,(AR),21890,"21,533","36,976","29,255"
5075,Lawrence,(AR),21083,"20,004","21,533","20,769"
5077,Lee,(AR),20369,"20,004","21,533","20,769"
5079,Lincoln,(AR),18349,"17,395","18,752","18,074"
5085,Lonoke,(AR),18169,"17,395","18,752","18,074"
5089,Marion,(AR),19115,"18,752","20,004","19,378"
5093,Mississippi,(AR),22073,"21,533","36,976","29,255"
5095,Monroe,(AR),17845,"17,395","18,752","18,074"
5097,Montgomery,(AR),17441,"17,395","18,752","18,074"
5099,Nevada,(AR),19688,"18,752","20,004","19,378"
5101,Newton,(AR),17892,"17,395","18,752","18,074"
5103,Ouachita,(AR),18682,"17,395","18,752","18,074"
5105,Perry,(AR),16446,"5,293","17,395","11,344"
5107,Phillips,(AR),18510,"17,395","18,752","18,074"
5109,Pike,(AR),18741,"17,395","18,752","18,074"
5111,Poinsett,(AR),22279,"21,533","36,976","29,255"
5115,Pope,(AR),17873,"17,395","18,752","18,074"
5117,Prairie,(AR),19066,"18,752","20,004","19,378"
5119,Pulaski,(AR),18576,"17,395","18,752","18,074"
5121,Randolph,(AR),21278,"20,004","21,533","20,769"
5123,St. Francis,(AR),18729,"17,395","18,752","18,074"
5125,Saline,(AR),18441,"17,395","18,752","18,074"
5129,Searcy,(AR),20969,"20,004","21,533","20,769"
5135,Sharp,(AR),25996,"21,533","36,976","29,255"
5137,Stone,(AR),18184,"17,395","18,752","18,074"
5139,Union,(AR),18786,"18,752","20,004","19,378"
5141,Van Buren,(AR),18093,"17,395","18,752","18,074"
5145,White,(AR),18738,"17,395","18,752","18,074"
5147,Woodruff,(AR),19337,"18,752","20,004","19,378"
5149,Yell,(AR),21169,"20,004","21,533","20,769"
17003,Alexander,(IL),21851,"21,533","36,976","29,255"
17055,Franklin,(IL),21230,"20,004","21,533","20,769"
17059,Gallatin,(IL),21190,"20,004","21,533","20,769"
17065,Hamilton,(IL),20638,"20,004","21,533","20,769"
17069,Hardin,(IL),22630,"21,533","36,976","29,255"
17077,Jackson,(IL),21876,"21,533","36,976","29,255"
17081,Jefferson,(IL),19350,"18,752","20,004","19,378"
17087,Johnson,(IL),21573,"21,533","36,976","29,255"
17127,Massac,(IL),20060,"20,004","21,533","20,769"
17133,Monroe,(IL),18835,"18,752","20,004","19,378"
17145,Perry,(IL),23883,"21,533","36,976","29,255"
17151,Pope,(IL),16516,"5,293","17,395","11,344"
17153,Pulaski,(IL),20109,"20,004","21,533","20,769"
17157,Randolph,(IL),21096,"20,004","21,533","20,769"
17165,Saline,(IL),21293,"20,004","21,533","20,769"
17181,Union,(IL),22437,"21,533","36,976","29,255"
17189,Washington,(IL),19782,"18,752","20,004","19,378"
17193,White,(IL),22669,"21,533","36,976","29,255"
17199,Williamson,(IL),21312,"20,004","21,533","20,769"
18051,Gibson,(IN),22583,"21,533","36,976","29,255"
18129,Posey,(IN),19075,"18,752","20,004","19,378"
18163,Vanderburgh,(IN),22016,"21,533","36,976","29,255"
18173,Warrick,(IN),20731,"20,004","21,533","20,769"
21007,Ballard,(KY),16957,"5,293","17,395","11,344"
21033,Caldwell,(KY),18890,"18,752","20,004","19,378"
21035,Calloway,(KY),18773,"18,752","20,004","19,378"
21039,Carlisle,(KY),18733,"17,395","18,752","18,074"
21047,Christian,(KY),19607,"18,752","20,004","19,378"
21055,Crittenden,(KY),22538,"21,533","36,976","29,255"
21075,Fulton,(KY),26476,"21,533","36,976","29,255"
21083,Graves,(KY),21219,"20,004","21,533","20,769"
21101,Henderson,(KY),21517,"20,004","21,533","20,769"
21105,Hickman,(KY),23378,"21,533","36,976","29,255"
21107,Hopkins,(KY),18804,"18,752","20,004","19,378"
21139,Livingston,(KY),22457,"21,533","36,976","29,255"
21143,Lyon,(KY),20750,"20,004","21,533","20,769"
21145,McCracken,(KY),18086,"17,395","18,752","18,074"
21149,McLean,(KY),18254,"17,395","18,752","18,074"
21157,Marshall,(KY),18828,"18,752","20,004","19,378"
21219,Todd,(KY),19903,"18,752","20,004","19,378"
21221,Trigg,(KY),21094,"20,004","21,533","20,769"
21225,Union,(KY),23437,"21,533","36,976","29,255"
21233,Webster,(KY),19909,"18,752","20,004","19,378"
22013,Bienville,(LA),30408,"21,533","36,976","29,255"
22015,Bossier,(LA),23163,"21,533","36,976","29,255"
22027,Claiborne,(LA),23616,"21,533","36,976","29,255"
22035,East Carroll,(LA),25170,"21,533","36,976","29,255"
22041,Franklin,(LA),24324,"21,533","36,976","29,255"
22049,Jackson,(LA),24604,"21,533","36,976","29,255"
22061,Lincoln,(LA),26576,"21,533","36,976","29,255"
22065,Madison,(LA),26205,"21,533","36,976","29,255"
22067,Morehouse,(LA),24056,"21,533","36,976","29,255"
22073,Ouachita,(LA),23261,"21,533","36,976","29,255"
22083,Richland,(LA),22299,"21,533","36,976","29,255"
22111,Union,(LA),25624,"21,533","36,976","29,255"
22119,Webster,(LA),22990,"21,533","36,976","29,255"
22123,West Carroll,(LA),22180,"21,533","36,976","29,255"
28003,Alcorn,(MS),21308,"20,004","21,533","20,769"
28007,Attala,(MS),20435,"20,004","21,533","20,769"
28009,Benton,(MS),20068,"20,004","21,533","20,769"
28011,Bolivar,(MS),25507,"21,533","36,976","29,255"
28013,Calhoun,(MS),21187,"20,004","21,533","20,769"
28015,Carroll,(MS),20136,"20,004","21,533","20,769"
28017,Chickasaw,(MS),22100,"21,533","36,976","29,255"
28019,Choctaw,(MS),25367,"21,533","36,976","29,255"
28025,Clay,(MS),19227,"18,752","20,004","19,378"
28027,Coahoma,(MS),23214,"21,533","36,976","29,255"
28033,DeSoto,(MS),18805,"18,752","20,004","19,378"
28043,Grenada,(MS),25409,"21,533","36,976","29,255"
28049,Hinds,(MS),22608,"21,533","36,976","29,255"
28051,Holmes,(MS),23027,"21,533","36,976","29,255"
28053,Humphreys,(MS),18311,"17,395","18,752","18,074"
28055,Issaquena,(MS),14428,"5,293","17,395","11,344"
28057,Itawamba,(MS),20171,"20,004","21,533","20,769"
28069,Kemper,(MS),26534,"21,533","36,976","29,255"
28071,Lafayette,(MS),17500,"17,395","18,752","18,074"
28075,Lauderdale,(MS),23594,"21,533","36,976","29,255"
28079,Leake,(MS),28080,"21,533","36,976","29,255"
28081,Lee,(MS),19735,"18,752","20,004","19,378"
28083,Leflore,(MS),20116,"20,004","21,533","20,769"
28087,Lowndes,(MS),19358,"18,752","20,004","19,378"
28089,Madison,(MS),18606,"17,395","18,752","18,074"
28093,Marshall,(MS),20758,"20,004","21,533","20,769"
28095,Monroe,(MS),21888,"21,533","36,976","29,255"
28097,Montgomery,(MS),26835,"21,533","36,976","29,255"
28099,Neshoba,(MS),24915,"21,533","36,976","29,255"
28101,Newton,(MS),25178,"21,533","36,976","29,255"
28103,Noxubee,(MS),20347,"20,004","21,533","20,769"
28105,Oktibbeha,(MS),20278,"20,004","21,533","20,769"
28107,Panola,(MS),21608,"21,533","36,976","29,255"
28115,Pontotoc,(MS),21206,"20,004","21,533","20,769"
28117,Prentiss,(MS),20468,"20,004","21,533","20,769"
28119,Quitman,(MS),19703,"18,752","20,004","19,378"
28121,Rankin,(MS),20451,"20,004","21,533","20,769"
28123,Scott,(MS),27013,"21,533","36,976","29,255"
28125,Sharkey,(MS),23725,"21,533","36,976","29,255"
28133,Sunflower,(MS),26284,"21,533","36,976","29,255"
28135,Tallahatchie,(MS),25239,"21,533","36,976","29,255"
28137,Tate,(MS),17967,"17,395","18,752","18,074"
28139,Tippah,(MS),20799,"20,004","21,533","20,769"
28141,Tishomingo,(MS),20048,"20,004","21,533","20,769"
28143,Tunica,(MS),27373,"21,533","36,976","29,255"
28145,Union,(MS),18944,"18,752","20,004","19,378"
28149,Warren,(MS),22719,"21,533","36,976","29,255"
28151,Washington,(MS),20418,"20,004","21,533","20,769"
28155,Webster,(MS),21603,"21,533","36,976","29,255"
28159,Winston,(MS),20690,"20,004","21,533","20,769"
28161,Yalobusha,(MS),21875,"21,533","36,976","29,255"
28163,Yazoo,(MS),25641,"21,533","36,976","29,255"
29015,Benton,(MO),17826,"17,395","18,752","18,074"
29017,Bollinger,(MO),20141,"20,004","21,533","20,769"
29023,Butler,(MO),19376,"18,752","20,004","19,378"
29029,Camden,(MO),15240,"5,293","17,395","11,344"
29031,Cape Girardeau,(MO),18799,"18,752","20,004","19,378"
29035,Carter,(MO),17217,"5,293","17,395","11,344"
29043,Christian,(MO),17278,"5,293","17,395","11,344"
29055,Crawford,(MO),19987,"18,752","20,004","19,378"
29059,Dallas,(MO),19912,"18,752","20,004","19,378"
29065,Dent,(MO),19727,"18,752","20,004","19,378"
29067,Douglas,(MO),17438,"17,395","18,752","18,074"
29069,Dunklin,(MO),19793,"18,752","20,004","19,378"
29077,Greene,(MO),18977,"18,752","20,004","19,378"
29085,Hickory,(MO),19233,"18,752","20,004","19,378"
29091,Howell,(MO),16960,"5,293","17,395","11,344"
29093,Iron,(MO),21734,"21,533","36,976","29,255"
29099,Jefferson,(MO),20216,"20,004","21,533","20,769"
29105,Laclede,(MO),19728,"18,752","20,004","19,378"
29123,Madison,(MO),17732,"17,395","18,752","18,074"
29125,Maries,(MO),15022,"5,293","17,395","11,344"
29131,Miller,(MO),16797,"5,293","17,395","11,344"
29133,Mississippi,(MO),18697,"17,395","18,752","18,074"
29143,New Madrid,(MO),20208,"20,004","21,533","20,769"
29149,Oregon,(MO),14363,"5,293","17,395","11,344"
29153,Ozark,(MO),15708,"5,293","17,395","11,344"
29155,Pemiscot,(MO),20050,"20,004","21,533","20,769"
29157,Perry,(MO),23961,"21,533","36,976","29,255"
29161,Phelps,(MO),20456,"20,004","21,533","20,769"
29167,Polk,(MO),20270,"20,004","21,533","20,769"
29169,Pulaski,(MO),19383,"18,752","20,004","19,378"
29179,Reynolds,(MO),19696,"18,752","20,004","19,378"
29181,Ripley,(MO),17006,"5,293","17,395","11,344"
29186,Ste. Genevieve,(MO),22689,"21,533","36,976","29,255"
29187,St. Francois,(MO),20061,"20,004","21,533","20,769"
29201,Scott,(MO),19815,"18,752","20,004","19,378"
29203,Shannon,(MO),17266,"5,293","17,395","11,344"
29207,Stoddard,(MO),19223,"18,752","20,004","19,378"
29209,Stone,(MO),16764,"5,293","17,395","11,344"
29213,Taney,(MO),18687,"17,395","18,752","18,074"
29215,Texas,(MO),18833,"18,752","20,004","19,378"
29221,Washington,(MO),20729,"20,004","21,533","20,769"
29223,Wayne,(MO),16757,"5,293","17,395","11,344"
29225,Webster,(MO),18968,"18,752","20,004","19,378"
29229,Wright,(MO),20982,"20,004","21,533","20,769"
47005,Benton,(TN),20691,"20,004","21,533","20,769"
47017,Carroll,(TN),20590,"20,004","21,533","20,769"
47023,Chester,(TN),19806,"18,752","20,004","19,378"
47033,Crockett,(TN),19586,"18,752","20,004","19,378"
47039,Decatur,(TN),18606,"17,395","18,752","18,074"
47043,Dickson,(TN),20959,"20,004","21,533","20,769"
47045,Dyer,(TN),21160,"20,004","21,533","20,769"
47047,Fayette,(TN),18354,"17,395","18,752","18,074"
47053,Gibson,(TN),20566,"20,004","21,533","20,769"
47069,Hardeman,(TN),19932,"18,752","20,004","19,378"
47071,Hardin,(TN),20153,"20,004","21,533","20,769"
47075,Haywood,(TN),19699,"18,752","20,004","19,378"
47077,Henderson,(TN),18904,"18,752","20,004","19,378"
47079,Henry,(TN),19598,"18,752","20,004","19,378"
47081,Hickman,(TN),20811,"20,004","21,533","20,769"
47083,Houston,(TN),20498,"20,004","21,533","20,769"
47085,Humphreys,(TN),20545,"20,004","21,533","20,769"
47095,Lake,(TN),31897,"21,533","36,976","29,255"
47097,Lauderdale,(TN),22553,"21,533","36,976","29,255"
47099,Lawrence,(TN),18780,"18,752","20,004","19,378"
47101,Lewis,(TN),19529,"18,752","20,004","19,378"
47109,McNairy,(TN),18835,"18,752","20,004","19,378"
47113,Madison,(TN),19857,"18,752","20,004","19,378"
47125,Montgomery,(TN),18693,"17,395","18,752","18,074"
47131,Obion,(TN),23267,"21,533","36,976","29,255"
47135,Perry,(TN),19622,"18,752","20,004","19,378"
47157,Shelby,(TN),20535,"20,004","21,533","20,769"
47161,Stewart,(TN),19860,"18,752","20,004","19,378"
47167,Tipton,(TN),20333,"20,004","21,533","20,769"
47181,Wayne,(TN),21898,"21,533","36,976","29,255"
47183,Weakley,(TN),20388,"20,004","21,533","20,769"
17001,Adams,(IL),18848,"18,752","20,004","19,378"
17005,Bond,(IL),15450,"5,293","17,395","11,344"
17007,Boone,(IL),21067,"20,004","21,533","20,769"
17009,Brown,(IL),18971,"18,752","20,004","19,378"
17011,Bureau,(IL),18847,"18,752","20,004","19,378"
17013,Calhoun,(IL),17958,"17,395","18,752","18,074"
17015,Carroll,(IL),18296,"17,395","18,752","18,074"
17017,Cass,(IL),19901,"18,752","20,004","19,378"
17019,Champaign,(IL),21276,"20,004","21,533","20,769"
17021,Christian,(IL),21094,"20,004","21,533","20,769"
17023,Clark,(IL),18897,"18,752","20,004","19,378"
17025,Clay,(IL),20630,"20,004","21,533","20,769"
17027,Clinton,(IL),18678,"17,395","18,752","18,074"
17029,Coles,(IL),20294,"20,004","21,533","20,769"
17031,Cook,(IL),23328,"21,533","36,976","29,255"
17033,Crawford,(IL),19793,"18,752","20,004","19,378"
17035,Cumberland,(IL),18515,"17,395","18,752","18,074"
17037,DeKalb,(IL),21801,"21,533","36,976","29,255"
17039,De Witt,(IL),18756,"18,752","20,004","19,378"
17041,Douglas,(IL),20990,"20,004","21,533","20,769"
17043,DuPage,(IL),19907,"18,752","20,004","19,378"
17045,Edgar,(IL),19593,"18,752","20,004","19,378"
17047,Edwards,(IL),19131,"18,752","20,004","19,378"
17049,Effingham,(IL),18768,"18,752","20,004","19,378"
17051,Fayette,(IL),19947,"18,752","20,004","19,378"
17053,Ford,(IL),22262,"21,533","36,976","29,255"
17057,Fulton,(IL),18696,"17,395","18,752","18,074"
17061,Greene,(IL),19983,"18,752","20,004","19,378"
17063,Grundy,(IL),21703,"21,533","36,976","29,255"
17067,Hancock,(IL),19592,"18,752","20,004","19,378"
17071,Henderson,(IL),20282,"20,004","21,533","20,769"
17073,Henry,(IL),16841,"5,293","17,395","11,344"
17075,Iroquois,(IL),21075,"20,004","21,533","20,769"
17079,Jasper,(IL),18926,"18,752","20,004","19,378"
17083,Jersey,(IL),19329,"18,752","20,004","19,378"
17085,Jo Daviess,(IL),16127,"5,293","17,395","11,344"
17089,Kane,(IL),21665,"21,533","36,976","29,255"
17091,Kankakee,(IL),21805,"21,533","36,976","29,255"
17093,Kendall,(IL),20768,"20,004","21,533","20,769"
17095,Knox,(IL),17377,"5,293","17,395","11,344"
17097,Lake,(IL),20751,"20,004","21,533","20,769"
17099,LaSalle,(IL),20377,"20,004","21,533","20,769"
17101,Lawrence,(IL),21867,"21,533","36,976","29,255"
17103,Lee,(IL),17472,"17,395","18,752","18,074"
17105,Livingston,(IL),16897,"5,293","17,395","11,344"
17107,Logan,(IL),18751,"17,395","18,752","18,074"
17109,McDonough,(IL),19904,"18,752","20,004","19,378"
17111,McHenry,(IL),20696,"20,004","21,533","20,769"
17113,McLean,(IL),15501,"5,293","17,395","11,344"
